raceId,driverId,stop,lap,time,duration
937,20,1,14,14:34:26,22681
937,822,2,15,14:36:40,17343
937,833,1,15,14:37:29,23643
937,829,1,16,14:39:34,23826
937,815,2,20,14:46:18,22918
937,4,2,20,14:47:07,26103
937,18,2,20,14:47:33,24151
937,154,2,21,14:48:35,23493
937,13,2,21,14:48:52,23655
937,8,2,21,14:48:53,23143
937,830,2,21,14:48:54,23041
937,822,3,21,14:49:04,23489
937,832,2,23,14:57:07,23348
937,826,2,27,15:00:37,22563
937,831,2,27,15:01:15,23288
937,828,2,28,15:03:02,23684
937,1,2,30,15:05:42,22955
937,833,2,29,15:06:14,23282
937,3,2,31,15:07:43,22765
937,829,2,30,15:08:20,24450
937,830,3,32,15:10:22,22942
937,4,3,32,15:11:10,23191
937,18,3,35,15:17:42,23761
938,831,1,1,14:05:00,25761
938,830,1,1,14:05:02,18818
938,832,1,10,14:18:38,30358
938,3,1,18,14:30:11,24657
938,807,1,18,14:30:23,24286
938,13,1,19,14:31:39,25207
938,830,2,19,14:32:19,25318
938,828,1,20,14:33:26,24842
938,822,1,22,14:36:10,25536
938,815,1,23,14:37:46,24281
938,831,2,24,14:40:02,25282
938,20,1,25,14:40:24,24340
938,18,1,25,14:41:32,24310
938,1,1,26,14:41:34,24368
938,829,1,26,14:43:37,29382
938,826,1,27,14:44:11,23884
938,8,1,28,14:45:20,24442
938,833,1,27,14:45:21,26435
938,4,1,28,14:46:15,24330
938,817,1,30,14:48:35,24259
938,832,2,30,14:48:54,24736
938,830,3,33,14:53:32,24938
938,4,2,46,15:13:37,19374
939,154,1,9,20:20:55,30640
939,4,1,10,20:22:46,34237
939,832,1,10,20:22:46,34970
939,828,1,10,20:22:52,29589
939,813,1,10,20:22:55,29762
939,807,1,11,20:24:36,30868
939,826,1,12,20:26:14,29159
939,13,1,12,20:26:28,31380
939,20,1,13,20:28:04,29172
939,817,1,13,20:28:10,31307
939,8,1,13,20:28:15,30031
939,1,1,13,20:28:21,28917
939,3,1,13,20:28:30,30562
939,822,1,13,20:28:34,29260
939,815,1,13,20:28:45,29732
939,831,1,13,20:28:53,29679
939,18,1,13,20:28:57,65317
939,830,1,12,20:29:01,31207
939,834,1,13,20:29:50,31180
939,13,2,14,20:31:49,29907
939,829,1,14,20:32:23,30398
939,154,2,26,20:57:10,29826
939,813,2,27,20:59:08,29223
939,828,2,28,21:01:10,29857
939,832,2,28,21:01:11,29742
939,13,3,29,21:03:13,24415
939,826,2,33,21:10:11,32924
939,815,2,34,21:12:15,29676
939,831,2,34,21:12:23,29917
939,830,2,36,21:16:29,30844
939,828,3,36,21:16:40,29398
939,20,2,37,21:17:26,29273
939,817,2,37,21:17:32,29419
939,834,2,36,21:17:38,32036
939,8,2,37,21:17:42,30689
939,3,2,37,21:17:55,29887
939,822,2,37,21:18:06,29239
939,18,2,37,21:18:41,30106
939,832,3,37,21:19:08,29885
939,829,2,37,21:20:15,37847
939,18,3,41,21:28:16,37822
939,813,3,54,21:53:08,29996
940,815,1,1,14:05:29,25041
940,817,1,1,14:06:11,26087
940,13,1,1,14:06:55,34166
940,826,1,8,14:17:26,23316
940,4,1,9,14:19:04,23640
940,830,1,9,14:19:07,27793
940,807,1,10,14:20:34,23750
940,831,1,10,14:20:51,24763
940,18,1,10,14:20:51,23343
940,822,1,11,14:22:04,23542
940,154,1,11,14:22:12,23793
940,813,1,12,14:23:55,24842
940,20,1,13,14:25:21,23074
940,828,1,13,14:26:01,23418
940,8,1,14,14:27:09,23714
940,832,1,14,14:27:23,23701
940,3,1,15,14:28:45,23078
940,1,1,16,14:30:13,22750
940,13,2,16,14:32:49,26735
940,815,2,18,14:34:39,24303
940,826,2,20,14:38:04,23183
940,834,1,22,14:42:18,25146
940,817,2,24,14:45:19,23225
940,828,2,26,14:48:19,23441
940,832,2,27,14:49:26,39345
940,18,2,27,14:49:59,23801
940,8,2,28,14:50:45,22584
940,4,2,28,14:51:35,23767
940,3,2,29,14:52:12,23241
940,822,2,29,14:52:23,23588
940,20,2,30,14:53:49,23130
940,830,2,30,14:54:54,23977
940,831,2,30,14:55:14,24116
940,1,2,31,14:55:15,23165
940,807,2,31,14:56:02,23491
940,154,2,33,14:59:32,24554
940,834,2,33,15:01:34,25088
940,826,3,34,15:01:48,23381
940,13,3,34,15:03:24,24670
940,813,2,36,15:04:35,23249
940,815,3,36,15:05:03,24267
940,807,3,42,15:17:36,35760
940,829,1,21,14:40:29,25875
940,829,2,32,14:59:51,23647
940,829,3,42,15:17:36,35760
941,154,1,1,14:05:55,54445
941,830,1,1,14:06:46,37334
941,815,1,12,14:27:00,30545
941,817,1,12,14:27:08,29732
941,832,1,12,14:27:19,30288
941,18,1,12,14:27:21,29719
941,4,1,13,14:29:42,29539
941,833,1,13,14:30:08,35072
941,829,1,14,14:32:34,32400
941,829,2,17,14:39:33,30421
941,830,2,24,14:51:41,30241
941,822,1,26,14:54:41,30316
941,20,1,30,15:01:31,29367
941,13,1,30,15:01:51,30741
941,813,1,30,15:01:56,29952
941,8,1,31,15:03:16,29386
941,1,1,32,15:04:38,30216
941,826,1,33,15:06:55,30418
941,831,1,34,15:08:41,30362
942,822,1,1,14:05:59,40488
942,154,1,1,14:06:27,27621
942,834,1,1,14:06:39,37748
942,4,1,1,14:06:40,31987
942,831,1,2,14:08:09,31137
942,831,2,3,14:11:11,25931
942,822,2,4,14:14:23,26384
942,154,2,9,14:23:43,27730
942,828,1,16,14:36:37,29728
942,18,1,17,14:38:36,27286
942,1,1,18,14:40:00,24354
942,20,1,18,14:40:12,25019
942,830,1,18,14:40:12,25527
942,13,1,18,14:40:23,24646
942,831,3,17,14:40:29,25714
942,834,2,17,14:40:33,26520
942,813,1,18,14:40:42,27851
942,4,2,18,14:41:28,24631
942,817,1,19,14:41:45,24449
942,3,1,19,14:41:53,24640
942,826,1,19,14:41:54,24638
942,815,1,19,14:42:04,26458
942,8,1,19,14:42:09,24733
942,832,1,19,14:42:10,25259
942,807,1,19,14:42:11,27344
942,828,2,19,14:42:56,30932
942,8,2,20,14:45:11,34548
942,4,3,26,14:56:18,25405
942,20,2,27,14:56:46,25576
942,807,2,27,14:56:58,27360
942,832,2,27,14:57:05,44582
942,815,2,27,14:57:13,24730
942,18,2,27,14:57:21,24689
942,813,2,27,14:58:06,25446
942,831,4,26,14:58:12,24975
942,830,2,28,14:59:09,24904
942,834,3,27,15:00:26,25812
942,3,2,38,15:20:21,25242
942,826,2,38,15:20:45,25205
942,817,2,38,15:20:48,27802
942,831,5,42,15:29:13,35546
942,1,2,43,15:29:55,24088
942,20,3,43,15:30:04,24158
942,832,3,43,15:30:32,26840
942,813,3,43,15:30:33,25054
942,18,3,44,15:32:44,24862
942,817,3,50,15:44:54,24495
943,20,1,1,13:04:58,28070
943,822,1,8,13:14:42,22957
943,13,1,9,13:16:11,22849
943,807,1,9,13:16:16,23277
943,813,1,10,13:17:46,26647
943,828,1,10,13:17:54,22956
943,154,1,11,13:19:15,22735
943,831,1,12,13:20:51,23026
943,832,1,13,13:21:59,23128
943,815,1,18,13:29:04,23547
943,826,1,21,13:32:58,22559
943,817,1,24,13:37:18,22422
943,830,1,25,13:38:51,22985
943,3,1,26,13:39:37,22391
943,829,1,26,13:41:44,25087
943,1,1,28,13:42:28,22304
943,834,1,27,13:43:29,25367
943,18,1,30,13:46:38,23356
943,20,2,35,13:53:28,22156
943,828,2,39,13:59:15,23461
943,832,2,43,14:04:29,23776
943,831,2,44,14:06:33,23417
943,3,2,46,14:07:31,22303
943,1,2,48,14:10:19,22328
943,18,2,47,14:11:04,23018
943,832,3,51,14:15:57,23068
943,828,3,51,14:16:29,23292
943,826,2,52,14:16:33,22518
943,817,2,52,14:16:49,22488
943,13,2,52,14:16:52,23086
943,807,2,52,14:16:54,24136
943,831,3,51,14:17:02,23813
943,830,2,52,14:17:19,22589
943,154,2,52,14:17:28,23101
943,813,2,52,14:17:35,23937
943,829,2,50,14:17:37,24224
943,834,2,50,14:17:41,30442
943,822,2,53,14:18:31,23160
944,817,1,3,14:07:06,23937
944,807,1,9,14:14:48,24009
944,826,1,10,14:16:04,24155
944,13,1,10,14:16:08,23887
944,815,1,10,14:16:10,23854
944,154,1,10,14:16:12,24475
944,822,1,11,14:17:18,23736
944,830,1,11,14:17:28,24166
944,8,1,12,14:18:31,23293
944,18,1,12,14:18:53,23242
944,828,1,12,14:18:58,24699
944,3,1,13,14:19:39,25039
944,20,1,13,14:19:44,23801
944,4,1,13,14:20:14,22981
944,1,1,14,14:20:57,24328
944,831,1,14,14:21:27,25529
944,834,1,14,14:22:03,25492
944,829,1,15,14:23:24,25547
944,813,1,25,14:36:04,24115
944,817,2,28,14:40:10,23979
944,18,2,31,14:44:10,24265
944,20,2,32,14:44:26,23474
944,3,2,33,14:45:33,23321
944,4,2,32,14:45:34,23218
944,828,2,32,14:45:52,29148
944,815,2,33,14:46:36,23609
944,1,2,34,14:46:52,23148
944,830,2,34,14:47:52,24153
944,807,2,35,14:48:59,24199
944,154,2,35,14:49:12,23787
944,13,2,38,14:53:00,23927
944,826,2,39,14:54:15,23630
944,831,2,39,14:54:38,24491
944,822,2,41,14:56:37,24913
944,829,2,40,14:57:45,27095
944,834,2,41,14:59:12,26706
944,813,2,44,15:01:06,30082
944,8,2,46,15:02:43,25308
944,20,3,47,15:03:48,23861
944,3,3,48,15:04:53,23046
944,1,3,49,15:06:11,22936
944,815,3,51,15:10:22,23732
944,18,3,51,15:10:27,23402
944,817,3,52,15:11:38,24775
944,4,3,52,15:11:48,23810
944,830,3,53,15:12:51,24078
944,828,3,53,15:13:28,25102
944,154,3,54,15:14:07,23958
944,13,3,55,15:15:12,23401
945,4,1,1,17:05:39,44990
945,831,1,4,17:11:05,28407
945,826,1,5,17:12:45,21868
945,815,1,6,17:14:27,21922
945,817,1,6,17:14:29,21949
945,13,1,6,17:14:32,22851
945,807,1,7,17:16:20,22045
945,832,1,7,17:16:24,25307
945,822,1,8,17:18:12,24485
945,830,1,8,17:18:16,22309
945,18,1,8,17:18:18,23722
945,4,2,8,17:19:12,16128
945,822,2,9,17:20:31,28622
945,3,1,10,17:21:26,21637
945,8,1,10,17:21:36,22162
945,1,1,11,17:23:20,21346
945,828,1,15,17:31:20,22838
945,4,3,17,17:36:02,22246
945,830,2,20,17:40:25,22457
945,20,1,23,17:45:22,21795
945,154,1,23,17:45:39,22203
945,829,1,23,17:47:03,22913
945,807,2,24,17:47:36,22174
945,833,1,24,17:49:26,24314
945,826,2,25,17:49:27,21634
945,817,2,26,17:51:05,22118
945,13,2,26,17:51:15,22710
945,831,2,26,17:51:35,22806
945,815,2,27,17:52:50,22116
945,18,2,27,17:53:21,22310
945,832,2,28,17:54:59,22063
945,822,3,29,17:57:10,29592
945,3,2,31,17:59:21,21580
945,8,2,32,18:01:20,25613
945,829,2,33,18:06:05,22854
945,830,3,38,18:13:19,22355
945,20,2,39,18:14:14,21628
945,1,2,41,18:17:11,21392
945,828,2,41,18:18:57,22200
945,154,2,43,18:22:01,22234
945,831,3,44,18:24:25,22086
945,4,4,47,18:30:52,22377
948,825,1,1,16:09:48,27831
948,832,1,8,16:19:48,22414
948,831,1,10,16:23:19,22701
948,13,1,11,16:24:32,21550
948,836,1,11,16:24:47,26206
948,828,1,11,16:24:51,22357
948,3,1,12,16:25:48,21531
948,817,1,12,16:25:59,22245
948,4,1,12,16:26:14,21796
948,835,1,12,16:26:22,23286
948,837,1,12,16:26:36,23224
948,20,1,13,16:27:17,21339
948,830,1,13,16:27:32,22303
948,18,1,15,16:31:07,22616
948,8,1,16,16:32:03,22508
948,1,1,16,16:32:16,21940
948,807,1,16,16:32:30,22167
948,815,1,16,16:32:37,24719
948,822,1,17,16:34:32,21376
948,825,2,16,16:34:50,22079
948,20,2,18,16:36:56,1089312
948,3,2,18,16:36:58,1089303
948,8,2,18,16:37:00,1089365
948,817,2,18,16:37:02,1089822
948,830,2,18,16:37:03,1089372
948,832,2,18,16:37:05,1089971
948,1,2,18,16:37:09,1090087
948,13,2,18,16:37:10,1089805
948,154,1,18,16:37:12,1089417
948,807,2,18,16:37:14,1089155
948,822,2,18,16:37:16,1088989
948,835,2,18,16:37:19,1088294
948,815,2,18,16:37:21,1087311
948,828,2,18,16:37:25,1086875
948,18,2,18,16:37:31,1084466
948,831,2,18,16:37:34,1082337
948,836,2,18,16:37:36,1082140
948,825,3,17,16:37:38,946318
948,828,3,27,17:10:16,16936
948,18,3,30,17:14:55,21837
948,832,3,31,17:16:00,22392
948,830,3,32,17:17:30,29066
948,836,3,32,17:18:12,23895
948,20,3,35,17:21:50,24548
948,817,3,42,17:32:47,21981
949,807,1,1,18:05:30,31931
949,815,1,2,18:07:15,30326
949,832,1,2,18:07:43,28401
949,817,1,6,18:13:44,24541
949,13,1,7,18:15:20,24093
949,822,1,8,18:17:05,24944
949,821,1,8,18:17:13,32793
949,838,1,9,18:18:55,24604
949,822,2,9,18:19:07,19369
949,830,1,10,18:20:31,25810
949,831,1,10,18:20:44,26246
949,154,1,11,18:22:08,25739
949,836,1,11,18:22:24,26236
949,8,1,12,18:23:37,24720
949,825,1,12,18:24:08,26876
949,837,1,12,18:24:14,26382
949,3,1,13,18:25:02,24934
949,1,1,13,18:25:20,24512
949,828,1,13,18:25:47,24775
949,815,2,14,18:27:44,25068
949,826,1,16,18:30:45,24419
949,807,2,16,18:31:10,24930
949,832,2,20,18:38:33,34978
949,817,2,24,18:44:00,26631
949,825,2,24,18:44:29,24383
949,838,2,25,18:45:55,24682
949,830,2,26,18:47:23,25594
949,154,2,27,18:48:59,26151
949,1,2,28,18:50:13,25030
949,8,2,29,18:51:43,25222
949,13,2,29,18:52:33,24236
949,828,2,29,18:52:47,25363
949,836,2,29,18:52:58,25547
949,3,2,30,18:53:06,27226
949,831,2,30,18:54:37,25491
949,837,2,31,18:56:29,28120
949,826,2,34,19:00:57,24661
949,822,3,34,19:01:08,26110
949,807,3,35,19:03:05,24734
949,8,3,37,19:04:55,25257
949,815,3,37,19:06:37,24517
949,825,3,38,19:07:57,24341
949,3,3,39,19:07:59,25761
949,154,3,40,19:10:37,30063
949,1,3,41,19:11:34,24524
949,838,3,41,19:12:46,25316
949,836,3,41,19:13:02,25419
949,817,3,42,19:13:48,24879
949,826,3,44,19:17:31,24224
949,837,3,44,19:18:30,25517
949,830,3,46,19:20:38,25129
949,831,3,47,19:23:12,25660
949,807,4,51,19:29:43,26595
950,154,1,1,14:05:35,58563
950,8,1,1,14:05:39,31134
950,1,1,1,14:05:46,29322
950,831,1,1,14:06:25,36854
950,817,1,3,14:08:57,24392
950,826,1,4,14:10:42,24084
950,815,1,4,14:10:46,23215
950,20,1,4,14:10:50,30115
950,807,1,4,14:10:50,27683
950,832,1,4,14:10:51,25754
950,18,1,4,14:10:51,24072
950,822,1,4,14:10:52,22682
950,830,1,4,14:10:54,30034
950,828,1,4,14:10:56,23955
950,825,1,4,14:10:58,23158
950,1,2,5,14:13:57,25179
950,1,3,6,14:16:03,22301
950,8,2,14,14:31:08,23296
950,836,1,15,14:32:55,26969
950,835,1,15,14:33:07,22799
950,4,1,16,14:34:30,22874
950,20,2,17,14:36:07,22276
950,807,2,17,14:36:22,23867
950,815,2,18,14:37:55,22485
950,837,1,18,14:38:25,23183
950,826,2,19,14:39:28,22607
950,13,1,19,14:39:36,22124
950,832,2,19,14:39:44,22832
950,817,2,19,14:39:45,22461
950,821,1,19,14:39:57,23878
950,3,1,20,14:40:58,22831
950,830,2,20,14:41:36,23744
950,825,2,20,14:41:50,23257
950,154,2,20,14:41:52,24615
950,831,2,20,14:42:01,23735
950,822,2,21,14:43:09,22630
950,1,4,21,14:43:15,22626
950,835,2,24,14:49:09,23280
950,807,3,26,14:52:18,29570
950,18,2,27,14:53:52,23029
950,836,2,27,14:54:13,24104
950,815,3,28,14:55:33,22351
950,828,2,28,14:55:48,23563
950,837,2,28,14:56:08,24635
950,822,3,30,14:58:55,22747
950,1,5,30,14:59:03,22698
950,13,2,31,15:00:34,23349
950,4,2,32,15:02:40,22927
950,832,3,33,15:04:13,24269
950,154,3,33,15:04:55,23342
950,821,2,34,15:06:14,22963
950,826,3,35,15:07:13,22684
950,20,3,35,15:07:15,22350
950,825,3,35,15:08:20,22677
950,3,2,36,15:08:27,23559
950,817,3,37,15:10:56,22426
950,8,3,37,15:11:04,22832
950,835,3,38,15:13:56,24099
950,830,3,39,15:14:39,23130
950,831,3,40,15:17:07,25357
950,837,3,40,15:17:16,24369
950,821,3,43,15:21:59,23070
950,836,3,43,15:22:12,24274
950,18,3,44,15:23:28,22510
950,154,4,44,15:24:06,23284
950,807,4,46,15:27:09,22790
951,826,1,1,15:05:38,41282
951,817,1,1,15:05:43,47763
951,828,1,1,15:05:50,30529
951,815,1,1,15:06:03,32800
951,821,1,1,15:06:09,40169
951,826,2,8,15:20:21,38906
951,821,2,9,15:22:11,25037
951,832,1,11,15:25:31,30805
951,831,1,12,15:27:22,30259
951,836,1,13,15:29:06,31433
951,835,1,14,15:30:40,30805
951,822,1,16,15:33:39,29841
951,825,1,16,15:34:05,30585
951,1,1,17,15:35:21,30001
951,154,1,17,15:35:49,31420
951,13,1,18,15:37:14,29551
951,8,1,20,15:40:29,30498
951,18,1,20,15:41:08,30580
951,3,1,21,15:41:55,29709
951,4,1,21,15:42:40,29751
951,830,1,22,15:44:13,30553
951,815,2,27,15:53:11,30400
951,828,2,28,15:55:13,30433
951,817,2,29,15:57:02,31205
951,836,2,39,16:14:54,57151
951,13,2,46,16:25:17,30065
952,13,1,8,14:17:31,21384
952,815,1,9,14:18:56,22679
952,826,1,9,14:19:03,23277
952,828,1,9,14:19:07,22840
952,832,1,10,14:20:24,22874
952,18,1,10,14:20:28,22280
952,807,1,10,14:20:31,22176
952,825,1,10,14:20:34,22843
952,817,1,11,14:21:44,21738
952,4,1,11,14:22:02,21795
952,835,1,11,14:22:09,23283
952,836,1,11,14:22:14,24554
952,830,1,12,14:23:18,22369
952,8,1,12,14:23:25,22107
952,822,1,12,14:23:27,21856
952,831,1,12,14:23:45,22976
952,20,1,15,14:27:51,21643
952,154,1,15,14:28:12,23187
952,821,1,16,14:29:51,23206
952,837,1,22,14:39:41,28753
952,828,2,24,14:42:39,23122
952,13,2,25,14:43:57,22568
952,826,2,25,14:44:06,22234
952,817,2,28,14:47:45,22104
952,20,2,29,14:49:18,22617
952,154,2,29,14:50:06,22844
952,821,2,30,14:51:38,22430
952,825,2,30,14:51:49,23165
952,835,2,33,14:56:34,22397
952,836,2,33,14:56:46,24387
952,830,2,34,14:56:52,22348
952,8,2,35,14:58:25,22169
952,815,2,35,14:59:10,21918
952,18,2,36,15:00:49,22590
952,831,2,36,15:01:17,23090
952,20,3,37,15:01:30,21603
952,154,3,37,15:02:52,34832
952,832,2,38,15:03:35,22937
952,822,2,39,15:04:59,22443
952,4,2,39,15:05:28,22987
952,828,3,40,15:07:25,22897
952,13,3,41,15:08:28,21831
952,817,3,43,15:10:31,21683
952,837,2,48,15:20:28,26186
952,826,3,51,15:23:51,22769
952,825,3,55,15:30:33,22122
952,817,4,65,15:43:55,23133
953,826,1,1,14:03:20,92609
953,826,2,2,14:07:55,19918
953,825,1,7,14:15:27,25583
953,18,1,8,14:17:20,25766
953,831,1,8,14:17:30,28242
953,826,3,7,14:17:32,27698
953,828,1,11,14:22:52,27176
953,837,1,11,14:22:57,29117
953,830,1,12,14:24:33,25604
953,20,1,13,14:25:55,25114
953,4,1,14,14:27:38,25512
953,807,1,15,14:29:11,25215
953,822,1,15,14:29:22,27364
953,154,1,15,14:29:44,33490
953,821,1,16,14:31:01,26044
953,3,1,20,14:37:17,26698
953,13,1,20,14:37:38,24934
953,832,1,21,14:38:53,27738
953,815,1,21,14:38:55,25714
953,825,2,21,14:40:27,38811
953,817,1,23,14:41:40,25054
953,828,2,29,14:52:28,26435
953,815,2,30,14:53:05,25608
953,18,2,30,14:53:13,25450
953,825,3,29,14:53:21,25879
953,822,2,30,14:54:01,25478
953,154,2,30,14:54:03,25111
953,1,1,31,14:54:06,26315
953,3,2,31,14:54:34,27680
953,20,2,31,14:54:36,25561
953,807,2,31,14:54:39,27064
953,832,2,31,14:54:40,28112
953,830,2,31,14:54:44,25459
953,836,1,31,14:55:34,26517
953,817,2,32,14:55:37,35327
953,4,2,32,14:56:10,26836
953,821,2,32,14:56:16,27407
953,13,2,32,14:56:25,25182
953,831,2,32,14:57:11,27166
953,825,4,32,14:58:47,31241
953,837,2,34,15:00:18,27380
953,837,3,47,15:21:24,26292
953,831,3,48,15:21:45,45700
953,822,3,49,15:22:23,24673
953,828,3,49,15:23:18,33342
954,831,1,9,14:15:49,23987
954,20,1,11,14:17:58,22597
954,8,1,11,14:18:14,22820
954,836,1,11,14:18:36,24784
954,832,1,13,14:21:10,23517
954,821,1,13,14:21:13,23412
954,828,1,14,14:22:44,22957
954,837,1,15,14:24:03,29732
954,4,1,17,14:26:24,27952
954,154,1,17,14:26:26,23680
954,826,1,17,14:26:28,23000
954,830,1,20,14:29:59,23586
954,817,1,21,14:31:21,22872
954,3,1,21,14:31:29,22466
954,807,1,21,14:31:34,22876
954,13,1,22,14:32:47,22925
954,822,1,23,14:33:59,22184
954,1,1,24,14:35:00,22243
954,815,1,30,14:43:33,22556
954,8,2,33,14:47:15,23263
954,831,2,35,14:51:16,23608
954,20,2,37,14:51:55,22361
954,817,2,38,14:53:47,24018
954,836,2,38,14:54:55,24516
954,154,2,39,14:55:43,23055
954,828,2,39,14:56:10,23299
954,825,1,39,14:56:12,23162
954,821,2,41,14:58:41,23928
954,826,2,44,15:02:16,22627
954,837,2,44,15:03:24,25069
954,830,2,46,15:04:02,22909
954,815,2,46,15:04:50,24757
954,154,3,46,15:05:13,32114
954,832,2,48,15:07:17,24445
954,3,2,51,15:10:35,22728
954,807,2,51,15:11:06,23111
955,837,1,1,17:05:57,33405
955,832,1,4,17:11:34,22028
955,830,1,5,17:13:24,20069
955,4,1,5,17:13:24,20282
955,826,1,5,17:13:37,24802
955,817,1,6,17:15:04,19840
955,18,1,6,17:15:21,20185
955,825,1,6,17:15:24,20772
955,13,1,7,17:17:02,19445
955,831,1,7,17:17:13,20670
955,8,1,8,17:18:49,20593
955,821,1,8,17:19:20,29227
955,154,1,10,17:22:51,21132
955,835,1,11,17:24:54,20965
955,1,1,15,17:31:52,20108
955,815,1,16,17:33:39,20614
955,828,1,16,17:34:12,21083
955,822,1,19,17:39:20,19732
955,20,1,20,17:40:51,20422
955,807,1,20,17:41:18,20347
955,830,2,20,17:41:33,22497
955,3,1,21,17:42:18,20058
955,817,2,22,17:45:00,20155
955,4,2,24,17:48:59,20654
955,831,2,24,17:49:03,20713
955,18,2,25,17:50:53,20640
955,828,2,25,17:51:13,20559
955,154,2,26,17:52:45,23588
955,832,2,27,17:54:32,21030
955,13,2,28,17:56:01,19858
955,836,1,29,17:58:28,26187
955,821,2,29,17:58:37,21533
955,835,2,31,18:02:14,20561
956,807,1,8,14:12:55,22601
956,4,1,8,14:13:00,21924
956,18,1,9,14:14:05,22859
956,822,1,9,14:14:09,21047
956,832,1,9,14:14:11,22605
956,815,1,9,14:14:12,21883
956,3,1,10,14:15:15,21890
956,825,1,11,14:16:43,22033
956,835,1,12,14:17:57,21745
956,13,1,12,14:18:00,21097
956,828,1,12,14:18:03,22980
956,836,1,13,14:19:05,22613
956,817,1,14,14:20:04,21183
956,830,1,15,14:21:12,21945
956,1,1,21,14:28:15,22918
956,821,1,21,14:29:00,22053
956,8,1,22,14:29:32,21916
956,836,2,23,14:31:36,23738
956,807,2,24,14:32:37,21580
956,18,2,26,14:35:01,22035
956,154,1,26,14:35:02,22662
956,4,2,26,14:35:08,22879
956,815,2,26,14:35:10,21412
956,837,1,27,14:36:58,23326
956,3,2,28,14:38:13,17959
956,836,3,27,14:38:14,18064
956,1,2,28,14:38:16,16983
956,830,2,28,14:38:17,17165
956,817,2,28,14:38:18,19408
956,8,2,28,14:38:20,21206
956,822,2,28,14:38:22,20876
956,831,1,28,14:38:23,20929
956,832,2,28,14:38:24,33462
956,18,3,28,14:38:27,18307
956,154,2,28,14:38:29,18860
956,825,2,28,14:38:32,17721
956,13,2,28,14:38:33,17388
956,835,2,28,14:38:35,16851
956,4,3,28,14:38:36,16764
956,815,3,28,14:38:37,16544
956,828,2,28,14:38:39,16419
956,807,3,28,14:38:40,16227
956,821,2,28,14:38:43,16475
956,837,2,28,14:38:45,16218
956,3,3,29,14:40:18,18220
956,836,4,28,14:40:19,18342
956,1,3,29,14:40:21,18716
956,830,3,29,14:40:22,18455
956,817,3,29,14:40:23,18347
956,8,3,29,14:40:26,18455
956,822,3,29,14:40:27,17800
956,831,2,29,14:40:29,17739
956,18,4,29,14:40:31,18964
956,154,3,29,14:40:32,19554
956,825,3,29,14:40:34,19611
956,13,3,29,14:40:35,19015
956,835,3,29,14:40:37,18382
956,4,4,29,14:40:38,18194
956,815,4,29,14:40:39,17970
956,828,3,29,14:40:41,19041
956,807,4,29,14:40:42,19028
956,832,3,29,14:40:43,18636
956,821,3,29,14:40:44,18308
956,837,3,29,14:40:46,17828
956,821,4,41,14:56:13,21921
956,831,3,43,14:58:35,22707
956,825,4,49,15:05:46,27119
956,807,5,50,15:06:56,27834
956,835,4,50,15:06:59,22728
956,828,4,50,15:07:01,24326
956,837,4,50,15:07:11,25234
956,822,4,51,15:07:54,21639
956,1,4,54,15:10:44,22109
956,3,4,55,15:11:53,21035
956,13,4,56,15:13:53,21231
956,817,4,60,15:18:09,22284
957,8,1,5,13:14:16,29578
957,822,1,5,13:14:17,29808
957,832,1,5,13:14:18,30786
957,807,1,5,13:14:18,30747
957,4,1,5,13:14:19,32374
957,20,1,5,13:14:20,31381
957,154,1,5,13:14:21,31632
957,821,1,5,13:14:22,41508
957,825,1,5,13:14:23,30804
957,836,1,5,13:14:25,31812
957,817,1,6,13:16:16,30198
957,13,1,6,13:16:20,29243
957,826,1,6,13:16:22,30315
957,18,1,6,13:16:23,30093
957,835,1,6,13:16:27,29784
957,837,1,6,13:16:29,29998
957,1,1,7,13:18:15,30343
957,3,1,7,13:18:22,29395
957,830,1,7,13:18:23,31995
957,815,1,7,13:18:27,29475
957,831,1,7,13:18:46,30981
957,828,1,7,13:18:48,35393
957,828,2,10,13:25:31,104980
957,20,2,15,13:34:24,29163
957,8,2,16,13:36:00,30462
957,13,2,16,13:36:16,29403
957,826,2,16,13:36:19,30327
957,822,2,16,13:36:28,29282
957,831,2,16,13:36:33,30143
957,154,2,16,13:36:36,30882
957,835,2,16,13:36:38,55697
957,1,2,17,13:37:20,28728
957,3,2,17,13:37:29,29715
957,815,2,17,13:37:40,28915
957,817,2,17,13:37:41,29813
957,832,2,17,13:37:56,29895
957,807,2,17,13:38:06,29867
957,4,2,17,13:38:11,28799
957,18,2,17,13:38:19,29588
957,825,2,17,13:38:33,29201
957,821,2,17,13:38:37,29884
957,837,2,17,13:38:55,30135
957,830,2,18,13:39:11,29429
957,835,3,19,13:42:54,41486
957,13,3,38,14:13:29,29346
957,4,3,39,14:15:22,28936
957,825,3,40,14:17:42,28450
958,18,1,7,14:14:06,22229
958,836,1,9,14:16:53,23486
958,18,2,10,14:18:47,16486
958,831,1,11,14:19:45,22778
958,20,1,14,14:23:42,21640
958,807,1,14,14:24:03,22014
958,154,1,14,14:24:03,22427
958,817,1,15,14:25:05,22241
958,4,1,15,14:25:20,22099
958,821,1,15,14:25:32,22828
958,1,1,16,14:26:24,21441
958,830,1,16,14:26:36,22389
958,832,1,16,14:26:49,22960
958,822,1,16,14:26:54,21704
958,3,1,17,14:27:51,21233
958,828,1,17,14:28:54,23873
958,825,1,24,14:38:48,21990
958,826,1,24,14:39:02,22105
958,13,1,25,14:40:31,21793
